@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
%class
@attribute cl {0,1}

@data
2.800265126,3.517077025,2.404772789,1
0.584100924,8.568443844,8.273117962,0
0.03224529,8.794264416,5.50210364,1
2.030473191,3.390481517,4.892922191,1
6.826936358,9.455240526,8.169512234,0
3.056342377,8.451757832,5.435908384,0
9.333255753,4.018016808,5.704441772,0
9.189988036,6.985767232,2.562222907,0
7.360155838,6.203754884,9.689486707,0
7.309671351,0.395606037,9.416309563,1
3.673414654,8.718582263,0.621861627,1
6.346861101,4.636142974,7.996997107,0
0.660217442,6.108770348,4.232347391,1
8.068564605,3.486258726,2.03666827,0
4.152677718,5.561139934,6.441291457,0
5.776198221,0.155996274,9.785594952,1
1.313899301,5.918303933,4.885212537,1
3.402182384,4.946461728,7.200160059,1
9.661503761,7.741705418,0.663383249,0
6.079562724,9.49878304,5.439216996,0
0.363577683,2.809690082,5.386755518,1
9.4944914,7.51331334,8.170580744,1
4.937426808,2.581955119,9.511868171,1
8.745943265,6.022077605,6.044944364,0
6.80062615,1.062685335,8.383457049,1
4.476142192,2.305741509,9.649350391,1
9.311638495,1.714933599,0.272633752,0
6.310290964,5.480826634,8.839034657,1
1.805689107,5.785988903,9.989484346,1
7.637839154,3.331604971,3.492299788,0
9.982812506,3.314888969,2.075285514,0
9.37631256,6.878919615,3.535277672,1
8.903089182,9.352129421,8.926934325,0
4.465003414,2.911800206,3.443316736,1
2.063841842,1.103996715,7.620540683,1
2.317653864,3.791869522,1.124682545,0
6.058634838,3.966012054,6.15507702,0
6.856256256,7.405961243,6.855110662,0
6.945569149,4.547881375,1.704993569,0
9.658845274,1.632708716,1.320597874,0
4.926280441,3.113485956,1.224845467,1
1.857152182,1.204848082,2.785776558,1
5.681546597,0.582399336,1.75854521,1
7.602366436,4.954034037,6.161250919,0
2.623002359,2.619436829,6.307305568,1
3.957903556,2.684096297,2.81276795,1
7.516180372,8.520705084,3.905987119,0
7.548163454,2.626555637,1.69960215,0
0.842413703,5.458246094,8.935911448,1
3.940619611,2.938471555,6.225111765,1
8.38730284,3.814461598,9.440394241,0
4.884152756,9.377484374,8.906152848,1
9.179605524,5.019119324,0.64930179,0
2.050606919,1.123823066,8.539714493,1
7.293029657,6.957533585,2.252970822,0
2.298240125,3.129536683,1.885769239,1
2.081844756,7.910618569,3.743994756,0
1.419513928,3.159552854,8.593995594,1
0.328491803,8.231270364,5.193613759,1
4.943255517,9.82570158,2.418600992,0
4.269881426,6.618758781,9.940973967,0
2.850266981,4.585292395,1.603485155,1
3.119957579,3.216651766,4.402758397,1
6.838692263,4.90998948,4.221799154,0
2.590701946,5.397080279,8.157225184,1
9.735088924,0.421594281,1.895534462,0
0.422986728,6.265922189,5.352793225,1
5.92619957,3.319245466,0.342453877,0
1.623599955,7.488424084,3.17668559,0
8.043855651,0.819622272,3.415239122,1
7.025008641,4.723137215,4.844853067,0
1.352208508,2.153030418,1.468560389,1
1.083426061,2.440610828,9.672065502,1
0.471802712,5.68770697,4.429035617,1
1.68213531,2.364154214,3.708615799,1
2.995913432,4.979082463,1.388004821,1
3.193103363,1.581395239,7.977728819,1
8.937253351,4.878431915,3.148952699,0
6.928476634,6.682295488,2.677022267,0
5.201945186,0.416944833,3.837752139,1
9.153835621,1.932907919,6.489331482,0
2.76489113,6.109056162,7.40804155,1
5.781579326,3.003833787,9.446624048,1
8.557706925,7.352985267,8.989648035,0
7.125013062,6.866555792,4.815892107,0
3.313783693,6.782915359,3.95302949,1
5.26852373,4.284818299,0.902335787,0
9.681401337,3.155804425,9.799286128,0
1.857855793,8.115015592,3.042224419,0
5.127703366,1.288030199,9.707863655,1
9.131799902,5.520111438,8.857305223,0
5.298953732,3.137869721,2.067685983,1
2.224704076,0.932001393,5.129819205,1
0.267241682,6.693830713,3.44394833,1
5.178268687,7.890047243,6.504564777,0
4.570805699,1.996035536,6.984460981,1
4.077582019,8.046274059,3.993979349,0
3.153901508,6.579978038,7.182759465,1
0.150718808,2.322680036,3.224220496,1
9.860807545,5.104168358,1.617056405,0
3.986266536,1.236915542,7.38107156,1
2.24175098,8.349645962,5.769806313,1
3.077477497,6.019766672,4.556934786,0
6.792355867,9.840236657,9.398477107,1
7.942088548,1.364899612,4.470755036,0
1.312470738,1.888384973,8.711165613,1
4.381252801,0.397026698,0.617716922,1
1.360704828,5.595384175,9.02744165,1
6.40773475,2.476249612,4.897354055,1
2.509797588,0.835382799,1.918621738,1
4.971787336,0.03669652,4.047429524,0
6.105373119,2.982675748,5.308210382,0
9.924741039,2.995009887,6.448752158,0
9.558697087,8.077365998,9.982113378,0
1.101715546,2.061648043,5.230411246,1
0.687652784,5.551266515,9.404655039,1
4.232141486,5.974806474,1.33869172,1
5.776888409,6.934336511,6.391327301,0
9.908301777,1.54502226,8.371273603,0
8.411408561,0.556745243,9.229839935,1
5.817493918,5.721036365,1.52602755,0
3.722405203,9.85477082,7.468629748,0
1.796854845,9.024703099,1.423007368,0
7.233041603,7.81485425,4.617585759,0
8.986863644,2.101122062,4.907087294,1
7.063146362,9.273686345,3.612951208,0
4.241212071,5.057015566,4.620863423,0
7.580537956,0.57653273,8.491244027,1
5.96509711,5.331989336,7.646510332,0
4.3237677,5.835846841,6.749366993,0
3.859480048,6.066817075,3.025622248,0
2.099200859,8.364906446,9.917616572,0
0.643682652,3.720597284,1.70836008,1
4.872655666,6.464568823,1.908114763,1
5.982449644,5.751222827,9.069320318,0
1.952984587,2.374897585,5.25271928,1
8.766445133,7.370923502,7.068846294,0
8.312523861,9.410106219,8.986351245,0
5.261252396,2.873047475,5.369806851,1
8.285175103,0.817956214,2.035765863,0
5.631849633,2.508519693,5.727514764,1
1.02623084,0.726353587,6.55265393,1
8.314089222,4.783516237,9.184852804,0
0.36825516,8.74719487,5.023630138,0
0.836748741,9.822650951,0.609195638,0
1.173919215,1.173884887,5.663221253,0
8.329270032,3.874255234,1.109209851,0
5.000151752,8.603626515,8.4613579,0
8.679887017,7.283666315,4.649867436,0
8.169050069,0.353993139,2.740305121,1
8.013550192,3.18970123,3.885615216,0
8.686871141,5.874748018,4.957924075,1
3.978011436,0.163585541,1.40951478,1
0.929779054,3.473359611,5.989135144,1
2.567293463,5.502374148,1.683522642,1
3.630719811,9.412529684,8.194641101,1
5.161419623,2.415387175,3.556265286,1
0.196161827,8.61857735,2.975404032,1
1.533862447,6.176365227,4.64421771,1
8.111773861,7.844356032,0.574537313,0
7.557203705,1.410854139,3.465885477,1
4.81398461,0.256129104,5.820318971,1
5.067734733,2.336086011,7.66558467,1
3.974970302,0.29660467,2.149022738,1
9.540042884,4.874438621,9.939928292,0
3.873423508,3.005541877,9.880646233,1
1.392417578,7.046304873,1.880436552,1
9.04537598,6.750766638,9.319801157,0
7.641861436,2.834429499,3.105305624,0
6.607638931,5.735213175,2.051826905,0
7.216503589,5.3950203,9.24345164,0
0.462849933,7.762458327,2.77131964,1
2.435639116,2.52503305,0.429758482,1
2.299831228,8.755760347,9.024367833,0
9.19822698,7.900436469,1.137044201,0
1.170827921,0.814284183,9.139499417,1
5.939457669,3.527039768,4.228390819,1
7.115775491,6.144366784,4.937594453,0
7.6703506,2.626514867,8.955587448,0
1.517688476,7.331794836,0.350966533,1
5.234962368,4.678688974,0.81643801,0
7.857378142,9.424001801,4.400641805,0
9.246814086,5.074406283,5.789867363,0
5.228506701,1.277582074,8.71639106,1
5.533534938,6.959893619,4.943142564,0
0.992720403,1.620346224,9.187743598,1
5.172704686,3.245991187,9.910098205,1
2.002391931,7.604425154,6.049057818,0
0.558012302,2.352091347,1.142850605,1
7.458739458,4.393487908,4.359945991,1
4.940738381,5.10491248,3.764611208,0
4.327522301,2.709787951,3.897938228,1
0.311763623,3.943815727,5.451765061,1
3.735185384,5.368923581,6.86013018,1
6.466486357,9.475778629,9.393620493,0
4.40519636,5.546721639,6.989846284,1
4.989069416,9.76400488,5.221960755,0
2.844347881,6.453810793,1.86977993,0
2.929268198,0.4562398,3.522019806,1
9.993990033,3.089381529,3.439711715,0
4.602312495,1.424282733,8.012557422,1
7.634670147,2.208786177,1.530994734,0
0.738441409,4.346351838,7.419755394,1
3.631868031,0.689199183,4.336147692,1
0.741281329,2.237197699,3.103779949,1
2.421705148,5.679526322,6.273392782,0
7.911282623,8.819907182,8.647200909,0
1.05391737,2.635759904,0.432393232,1
4.724096554,7.465526998,6.358651779,0
4.829553044,3.153712537,2.842301739,1
8.952686634,6.44870342,1.296276248,0
3.661672047,3.394444498,6.940146931,1
1.374300904,9.122446635,2.043053343,1
1.540617319,2.51596182,3.241007004,1
5.190706903,0.045761872,5.53621095,1
6.209540539,6.010902906,3.586541385,0
8.18261409,3.56624542,4.004833853,0
5.132344184,6.865499373,8.812940797,0
2.918253732,2.283170662,1.016871975,1
2.865804223,7.176540575,2.740953427,0
3.869675358,6.194965129,8.27111574,1
7.914727562,2.652658223,7.564011592,0
6.638116257,5.053029372,4.759744501,0
8.510566823,4.390034095,0.611205221,0
1.747013751,9.535321993,5.153090106,0
1.02096891,9.048939389,7.194077978,0
4.721800387,4.914866887,1.341521312,0
9.294080549,9.278343196,0.489688245,0
5.706202036,2.723468161,8.31976137,1
1.779187121,5.50998808,5.894125496,1
8.823796743,0.621083995,9.498399435,0
4.769855127,6.860473529,8.740187876,0
4.22654963,1.057189348,8.48555411,1
8.636536449,1.537736817,9.20846882,0
9.207514252,9.110734474,2.328387659,0
7.817889439,1.605446924,2.547623981,0
5.619603024,2.234569252,4.370271292,1
4.17504767,5.256440926,2.645581611,0
3.554019014,6.134004865,7.690717067,0
1.298134448,1.091685241,5.8574053,1
9.70910211,5.20508959,3.159937291,0
7.828765419,8.418449835,9.266983675,0
1.100889418,3.948245138,6.006226832,0
2.636789973,8.027592671,3.188462779,0
2.240621286,7.254915337,7.188786803,0
6.915223657,6.524806776,4.382962582,0
2.863889219,8.369290495,1.118243528,0
9.383893041,1.326825234,2.479279602,0
1.107296971,6.876822179,2.348067,1
6.083637821,9.520313005,3.190126748,0
3.092890067,7.38661749,3.012022896,0
1.937210811,7.46064348,6.700020238,0
3.659611468,3.157501674,7.970123893,1
9.499050695,2.290148289,3.950295983,0
7.113297301,1.806067181,0.002223503,1
2.770174771,7.999694535,7.234282553,0
2.765554502,2.624035934,7.507903575,1
9.380091669,3.993549769,3.648853949,0
0.856576823,4.554247716,8.015633396,1
5.196239179,4.378244915,9.489451417,0
3.275751092,3.264747273,0.897808388,0
1.561424986,6.868054422,4.071763012,1
7.453686698,4.77033379,2.744319162,0
0.696288956,0.367105225,0.461320746,1
4.596088165,0.295141332,5.476870792,0
0.905474546,4.778788598,9.281474758,1
2.956604976,8.930739457,8.294182691,0
2.460206274,3.799088009,7.299275116,1
1.76398264,6.18677802,9.138090419,1
6.074386702,8.665069821,6.959273477,0
5.707279015,3.300474607,1.614382039,0
8.247854073,4.28811669,9.816668477,0
3.542862734,6.568183951,2.132950147,0
7.048782794,8.209085591,9.898179379,0
4.593843489,8.250171623,8.3064642,0
4.551688108,4.242183135,1.286650361,1
4.943269143,9.959519236,5.523793237,0
9.493714792,9.886246818,6.346951484,1
1.197246754,0.273636131,6.082296475,1
9.177570588,5.034017307,4.432743002,0
8.733744604,6.219027014,4.023248088,0
3.830862036,5.009329037,9.415732612,1
1.149060571,7.037136503,1.393677066,1
0.39601935,1.419309214,0.812471277,1
0.61265395,8.987708253,5.776265065,0
7.875050815,2.98732302,6.672809591,0
6.695474815,8.37142468,8.691025307,0
6.974654898,0.199020691,2.636857525,1
1.357494451,4.066272415,8.315907096,1
6.634961564,4.070791592,1.222503069,1
6.920439974,7.754253303,0.777834155,0
9.829811485,0.691865102,9.471404599,0
6.015132674,6.73126123,0.321490493,0
0.076454572,2.973617948,8.555972734,1
4.919727863,8.76061126,1.867064729,0
7.470159583,6.550535226,8.860579757,0
5.004909341,5.327905192,9.083265178,0
5.194157151,3.930647759,4.995109459,0
5.753189802,4.190314722,8.807950498,0
3.623218188,5.73909377,7.863424771,0
5.161175978,0.022554724,0.43944101,1
2.093170103,9.136854486,2.875300496,0
8.162149783,2.586292628,1.802338054,0
5.644580933,7.542617746,5.971865296,0
3.743829735,0.265098392,2.552067874,1
1.929339341,0.154936418,5.436354628,0
9.509903428,8.874841266,2.641617257,0
0.772879062,2.558537484,2.516090861,1
0.375358301,8.507143836,3.581142737,1
7.904581655,3.009699836,4.067963331,0
4.428824491,7.598593963,2.77282911,0
4.603336262,1.478700291,6.992226816,1
8.97768237,1.931828741,7.413183887,0
9.046288014,5.707857083,5.014285706,0
3.214606444,2.763153754,1.643712556,0
4.207929272,8.18665119,8.068376992,0
9.599431988,8.134822794,2.492205998,0
7.698794607,1.975102959,9.371792988,1
0.748112849,9.329557634,4.633668519,0
3.616888462,3.574853359,9.785410895,0
8.484631622,9.68043006,9.420392235,0
5.465369695,7.509049115,8.968262613,0
9.655265863,6.479314948,0.228780673,0
0.475984154,6.753644435,4.964679311,1
6.722250532,1.335746127,7.285699156,1
4.465711412,9.865045207,6.119048206,0
3.540769323,6.008792632,5.137359309,1
5.473836235,0.658937735,0.724266784,1
1.490486022,0.176495323,7.648774157,1
3.141991106,9.60791948,4.785208788,0
0.572092991,0.638532606,8.922988691,1
9.66185883,1.228842157,3.580776878,1
8.657103307,3.524849668,0.899243204,0
4.853292966,6.303486797,5.543100089,0
0.775746864,0.723219634,5.365383345,1
9.727628514,7.152903215,4.972329917,0
8.971831225,4.467733872,5.51398626,0
7.098217366,3.70602368,3.738254833,0
7.787776835,5.869563685,4.205439872,0
5.21604132,8.855073262,2.425627957,0
8.102662531,8.361989896,2.254384722,0
8.861441113,0.326442256,3.060802476,0
4.068039808,4.332221583,1.453105339,1
4.849057964,4.711531898,8.550996827,0
8.986368348,7.236812523,3.275271126,0
1.219698736,0.774551787,1.987695958,0
3.008332449,6.946248491,3.237946688,0
1.592020188,7.343538852,0.403332112,0
5.10572104,5.399600728,7.82489462,0
1.7436113,6.119844461,9.669658041,1
9.692432897,1.496754948,3.811990265,0
0.068117098,1.091292044,3.327736353,1
7.459240427,9.313507265,2.920396545,0
5.45070281,3.465568269,9.332125764,1
2.299894296,9.375148909,5.492029208,0
5.988322484,3.428386786,6.661580161,0
5.399087713,6.553698712,9.898640496,0
2.593816536,5.985468467,1.928295018,1
9.872366164,8.621370588,3.860076879,0
4.675755419,2.707235424,4.264509399,0
7.359701265,1.739391354,4.126071809,0
7.730182307,0.233708017,9.825070034,1
3.983918092,8.17285581,3.845607555,0
4.323649797,4.677921866,4.831659947,0
3.255352137,2.926607309,0.762928255,1
2.345085126,3.194292036,4.947423853,0
4.301758071,9.679282335,0.571513507,0
8.117568686,4.755339425,2.928261709,0
8.450895939,8.362285337,5.015865491,1
9.306684365,3.060415195,7.68688551,0
0.317544164,0.714509053,4.080600103,1
8.114315318,2.804012247,5.102532057,0
5.473988898,2.158232466,8.089093703,1
7.322596511,7.333607649,5.780060668,0
1.853420819,4.559129348,2.656925648,1
9.984888503,3.703262412,2.028362046,0
1.245510434,4.271242401,6.627626015,0
2.595172503,9.302426661,1.546127111,0
1.312155811,8.795487415,9.200634646,0
3.06406564,4.301924334,9.62703262,1
8.429530035,8.527741655,9.009012704,0
0.33715162,3.279331663,2.503502265,0
3.068412869,6.996051714,9.672170882,0
3.017355398,5.560630806,1.785720283,1
5.126646895,0.912422776,6.087941396,0
9.073123487,9.25903812,2.106096596,0
7.762059203,3.296707041,4.761225214,0
7.723458037,4.194649098,0.989985537,1
6.508959942,6.608859606,7.864665178,0
3.769099608,8.440524966,3.703874493,0
0.138141475,8.800698079,9.168271113,1
9.334848535,9.660729546,1.86305417,0
0.555454319,7.230141694,1.327741552,1
8.738566186,3.571779064,0.839956672,0
6.500966653,8.10677378,1.878497779,0
6.357589571,0.000446767,5.000485208,1
8.614279399,2.95125184,5.107716853,0
8.964460711,2.081916405,3.350269265,1
2.170377322,7.388947275,7.579802159,0
9.085950764,5.235725192,5.093724319,0
1.728766243,0.326542377,0.701861364,1
3.51374291,0.582386264,1.464065634,1
0.676402244,5.059708835,0.079355544,1
7.62910672,7.570365862,0.824556164,0
4.980508407,5.686337016,0.310427786,0
7.832001382,0.198846068,6.981793825,1
8.862441711,0.153316234,4.342212455,0
9.26187132,2.951506891,6.4099612,0
0.057400887,5.847383016,5.595590743,1
8.5186713,3.984109982,6.964003902,0
0.644542524,2.165401222,9.10852772,1
1.952649546,9.084465052,0.258323517,0
6.028663773,9.620185254,0.408119851,0
4.112463203,0.614389104,2.942500239,1
0.338464456,6.17269109,7.504411896,1
5.250641858,8.666961124,8.64019867,0
1.103636767,0.929960022,5.45530261,1
2.913661667,7.184501616,5.300207925,0
4.645456869,5.145178739,6.931390585,0
0.663866907,1.950161102,9.786663081,1
0.078619219,4.232618939,2.170621464,1
5.135099355,3.924036794,5.44649805,0
5.592363863,4.718768133,0.118453643,0
0.360874883,6.265500366,7.213929863,1
6.077866344,2.838636351,7.105702134,1
5.103671778,5.273797434,3.189592957,0
0.065446812,4.866407739,0.536714828,1
0.18684813,7.148757986,5.209084965,1
7.351182477,8.076374461,6.495580472,0
8.849599884,4.033727514,9.389510468,1
3.513425209,7.46224787,2.907776829,0
3.039469501,2.743244085,0.315731036,1
5.408069245,4.761320252,4.455575039,1
4.402466599,8.737734935,1.268948407,0
3.624657853,9.878045942,7.079641144,0
6.389942511,7.738673393,1.817021319,0
1.774839475,2.811758138,4.488311145,1
0.032680856,3.071954136,1.687442729,1
4.482702377,6.733318339,8.8463063,0
5.794798556,2.82989201,4.46051655,1
4.741852059,1.842346149,4.255406501,0
9.239680145,5.011977251,8.036059682,1
2.317092623,8.279923268,4.052125322,0
5.125667437,1.293168091,2.656749705,1
1.56384289,0.614297159,7.588895579,1
7.850509509,1.967157171,0.719425275,0
6.217786012,6.98968916,9.954037894,0
6.65250567,6.371459578,8.329889092,0
3.378946954,6.751302234,8.686102904,0
7.926360281,6.897593491,1.043332943,0
1.740878779,9.283760624,7.748592818,1
6.411136548,5.885309806,7.425479617,0
5.437059749,9.477069328,3.096966929,0
2.87943382,1.032819854,5.213418562,1
6.910832051,3.39484433,8.845647098,1
0.001798929,9.78055163,2.204127113,0
1.091387413,0.629048827,8.744536285,1
6.418442867,7.640665728,1.901703621,0
1.936747714,2.912565439,3.192117751,0
5.524038682,3.697161539,2.086455437,0
7.977884356,2.915529047,3.396800039,0
0.139168869,8.890730538,1.483686338,0
5.187239777,5.995115151,0.7992435,0
8.538204999,5.824567149,4.865969451,0
5.342100143,6.878772522,5.217671591,1
1.35257178,5.72072384,2.848294919,1
8.743492476,1.952880491,6.450538135,0
4.780365324,0.08111498,8.145233405,1
6.099638039,6.658453019,6.892987676,0
8.517782735,5.257508031,7.253312261,0
8.54143721,7.568109613,7.964070873,0
3.428645973,4.84537503,7.418373974,1
9.437042363,3.306314568,5.711771215,0
4.27237888,1.146250257,7.180897923,0
1.2161731,6.149288169,0.99939595,0
6.176796452,4.431229295,8.533640783,0
2.469339862,3.50005738,7.531455083,1
9.894698505,7.947292136,2.756890152,0
4.142644253,7.022480545,5.643075412,0
3.163127855,7.191938639,1.583701233,0
7.414062048,5.616642894,6.492156647,0
6.775937597,8.596405742,0.213255156,0
5.474582858,7.991514374,5.278291415,1
4.765827391,7.304079148,4.592522658,0
4.464594152,8.89243993,9.490121093,1
1.187426069,3.824697213,9.374541987,1
3.910171322,3.905821623,3.797705048,1
0.188332431,1.726076459,1.649698038,1
3.816035097,9.393959379,7.109208474,0
0.517874964,8.163293225,9.895631396,1
7.211217065,3.47606197,7.989795577,0
7.027608474,0.256093875,4.86161048,1
8.455981045,8.303117232,4.336905441,0
3.710002486,8.047687884,7.456697244,0
0.104259558,6.046390055,8.312324959,1
8.706447835,8.137459626,0.057651874,0
9.133366521,0.905874471,9.859275469,0
9.651167284,6.227168323,2.366128297,0
0.887617952,9.409178077,5.828352801,0
8.402933893,7.327031295,9.602251816,1
6.771933233,9.269553983,2.624731594,1
8.645516482,9.730644401,5.775431368,0
6.215407532,3.630641711,9.974917235,0
9.312752642,2.656969976,1.113721785,0
7.730413012,2.499460287,3.708278225,0
6.612159313,0.129886686,6.010751961,1
4.979297121,3.790296191,2.08877889,1
8.953255623,2.036744326,1.063025711,0
7.822682699,8.680057019,2.728739411,0
8.579869256,5.009236271,7.460606402,0
4.601985271,8.210616699,6.488682144,0
4.116508515,0.343395654,3.878869302,1
8.952611149,5.707362106,3.638302169,0
4.679376276,8.267675322,6.506621019,0
3.038532779,3.543688637,0.84557513,1
0.773267478,6.373172311,3.614574107,1
6.816814734,0.05077487,0.907392455,1
4.447175258,7.821474753,0.314509126,0
6.047634989,5.936496681,8.622156729,0
7.064833905,5.847055734,1.488291303,1
0.224732834,9.214433516,0.030483151,0
4.46347894,7.939936001,8.494849528,0
7.840427015,2.946986072,0.262333935,0
6.090573462,7.635243576,7.114158341,0
8.587885969,3.741368222,3.744527124,0
6.941406891,3.670346667,3.847024871,0
2.060256666,5.893985148,4.1260293,1
8.895277245,2.631091232,0.519500332,0
0.234795678,8.041623257,2.167641404,1
1.405518352,5.709003312,7.895331878,1
8.14187089,3.427277492,9.325504741,0
5.188369747,7.092559678,7.523389903,1
8.75291212,4.463198768,4.124367185,0
7.433906994,0.513862096,9.135730689,1
7.558722691,6.328817904,4.891255724,0
8.377546111,7.993630532,9.529862334,0
6.725246714,0.761252854,6.515366724,1
7.52034558,9.427208225,6.14035252,0
2.972895524,8.920212512,8.325427867,0
9.170899416,9.516430061,8.528277381,0
1.770873388,3.86081434,8.431566542,1
3.090810958,6.967687364,3.521669718,0
9.587662811,2.549738065,4.543468934,0
5.10029428,2.103398268,4.056860829,1
3.625337887,6.55666297,7.941344424,0
1.456245359,3.898942273,4.521517979,1
6.095404709,5.082918539,1.462418109,0
0.746462375,3.120250701,7.749653716,1
4.870642024,6.688589063,3.387194418,0
8.172434716,3.594619425,9.235441801,0
0.077241928,0.706247751,4.423900028,1
7.401195622,9.255469298,1.969484842,0
7.546650784,7.770622943,2.093458529,0
3.246367187,4.685412217,7.124527053,1
8.130700901,3.726823449,0.764179947,0
2.919629991,5.799411204,0.850081551,1
0.840744224,9.06229573,1.727801325,0
2.563622312,9.447991801,5.893454285,1
2.933648403,3.474233821,0.108316891,1
4.240650194,9.538827042,6.950208232,0
7.970357493,8.994209081,2.953348634,0
5.517583826,0.304027806,4.139175245,1
9.096804587,1.831117433,1.167093565,0
6.565018697,7.161896297,0.583347299,0
9.581129445,8.385546456,2.606503419,0
0.176010304,0.710464093,2.496740987,1
1.348231746,3.097246995,6.336460999,1
1.478720754,4.62979686,5.556890662,1
0.090787347,3.735807499,4.445926445,1
0.446275508,4.985029785,2.872653768,1
2.347859429,0.440722228,5.102409061,1
5.264641168,6.154183341,5.505853695,0
3.572975493,2.305585111,6.442662925,1
9.8669666,5.592247195,3.012354077,0
6.822560586,6.480781356,1.281020169,0
8.653729891,0.394533071,5.145012499,0
0.155149149,5.833065926,1.015480271,1
5.335467433,1.738931054,4.136941473,1
2.743967427,0.6173732,9.885146489,1
9.16157623,7.953429457,0.953851123,0
3.180338015,6.212916028,4.904677791,0
8.392980887,9.578562984,1.529660056,0
2.110867637,2.944331505,8.821852804,1
2.544796388,4.558598676,5.785226411,1
5.171405092,0.482683182,0.106269418,1
6.548842638,8.296818871,9.724874554,0
1.262951709,5.562003418,8.245352979,1
8.73606806,9.037689612,5.228197952,1
4.329482278,1.958723429,7.166593517,1
8.544756951,0.171287671,3.58263449,1
3.88912612,7.220897209,6.932233924,0
0.799299284,2.031542191,4.51021474,1
6.616666145,4.391476024,6.147275934,0
3.370542984,4.215915222,3.634460239,1
1.722451647,8.31089067,5.535232786,0
6.660457762,4.468955217,4.538582829,0
5.757901485,0.46375595,9.653031801,1
8.572615889,3.773917588,0.977246692,0
2.508195571,5.101971219,8.955184195,1
8.077614096,2.361306886,6.490870778,0
4.101845512,6.338047484,7.56179387,0
8.643458956,9.523672597,7.503864018,1
4.097645503,5.089759718,1.961652642,0
5.649300024,3.888808103,9.098854331,0
5.010604588,1.260924145,7.844108093,1
4.790436612,8.991232801,3.284363185,0
9.201270072,7.786648729,4.359145819,0
1.921080889,9.048680175,9.04207778,0
9.777621869,8.13764462,9.830661726,0
2.128478891,5.904456201,6.203820119,1
6.619160766,8.891153162,4.621127232,0
7.372432275,6.770645137,9.887232243,0
4.677661107,1.422997573,2.533120249,0
6.899966255,6.681861765,7.327198844,0
7.881480604,6.134282323,8.768477134,1
5.141766687,9.403906752,9.394833032,0
0.451154565,2.902253182,0.690080599,0
8.871987622,3.903710201,7.595822911,0
9.695318861,9.839808443,6.607828383,0
9.511015046,9.792035643,6.338916053,1
1.570563789,6.620242108,1.436129279,1
2.24901415,9.681239924,1.610764979,1
8.906503033,2.879557656,6.542052489,0
4.358307797,5.054148583,4.30958444,0
1.114917286,1.715939827,1.744445201,1
4.179233124,6.361775954,7.314899824,0
4.821868597,7.68476387,7.805233849,0
9.757813609,3.600723816,0.700101004,0
0.093983633,5.126529329,3.369166768,1
1.497882389,2.816208198,9.051141014,1
0.91948075,2.333711904,9.986451265,1
2.644509766,3.843682539,3.645033416,0
0.626491731,4.888558318,9.366819241,1
4.826821074,6.323033624,5.167218567,1
4.375217091,1.120325176,8.481117396,1
2.592304789,1.138607265,2.954522742,1
6.858214914,6.641938604,0.142637334,0
8.850508413,2.956393946,6.138685405,0
0.827329536,7.316641609,6.694229245,1
9.826812211,1.23599573,0.355827407,0
8.689444252,1.145271718,5.482969408,0
4.841139465,6.943954401,8.423110651,0
5.556404642,1.563255052,4.780196501,1
9.895919766,9.941293467,6.769439663,0
3.7550058,0.02522988,3.65590634,1
2.061229655,5.449714055,6.716377419,1
9.842521586,5.517762749,2.179472875,0
9.420605867,1.883487349,7.436113044,0
9.767680218,0.500693141,5.015306266,0
4.611279954,9.49370272,4.972294271,0
5.898876915,4.983453621,4.365427047,0
2.849687954,8.898664658,4.208558411,0
7.661587859,6.567634296,6.702178524,1
8.329869672,9.763318228,4.168067295,0
8.645134236,5.976602851,3.987583219,0
2.37654548,2.166432325,5.003754639,1
0.702490846,1.275864298,7.089185468,1
4.617277867,8.399204686,4.318804186,1
0.306890738,6.087211486,4.998697234,1
5.893722703,4.363933777,8.137957991,0
0.048862308,1.989999028,2.820081935,1
7.335421274,3.285605905,5.875237431,0
2.441677318,1.826211399,3.200668157,1
6.531211775,5.144112454,7.126676245,0
9.485121315,5.489707559,7.085328725,0
4.451387223,9.187187848,6.114954899,0
8.669260487,2.920510958,0.968740626,0
6.903149122,7.940795845,5.545143618,0
6.810569933,8.720577322,3.938848577,0
8.969103829,7.68197712,5.939499601,0
5.006008348,6.121256067,1.034907467,0
9.438838401,0.945208506,1.301183346,0
9.402539475,4.453449299,1.55067589,0
8.653058082,3.796689672,9.492866043,1
4.781355867,9.809239363,8.902085286,0
7.478180355,5.32254028,8.244250974,0
8.84179808,7.412215142,5.264853984,0
0.982558599,1.821273651,2.473592463,1
3.564467179,8.745430128,8.189630417,0
5.093329928,3.706491314,0.284703835,1
8.643140984,6.400873644,9.055918077,0
2.199041512,8.899962312,1.877297897,1
4.749646362,8.390193032,2.882574486,0
9.463538965,3.529440625,7.70906927,0
7.974547713,0.146354777,7.529334671,1
9.939876974,1.645032204,2.029876394,0
5.969835759,1.87026032,8.725172244,1
5.493306351,1.874947212,7.492781988,1
3.627291712,5.745176666,9.655369057,0
9.943150266,3.792028716,3.491247541,0
5.788569299,1.652360236,1.287178289,1
2.801377933,4.445950036,8.538761217,1
8.428900911,2.349118023,7.508036401,0
1.76033633,0.37636856,7.052784316,1
7.373766774,9.876758687,9.711326699,0
1.467246928,1.945347775,4.660176973,1
2.845584003,8.593763769,9.257972397,0
