,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
4299,6.3,0.28,0.3,6.6,0.20800000000000002,68.50356866261629,154.0,0.9947799999999999,3.1,0.4,8.169379432242682,6
4300,6.4,0.29,0.3,6.5,0.209,70.50356866261629,156.0,0.9947799999999999,3.1,0.4,8.169379432242682,5
4306,6.1,0.24,0.27,11.5,0.05,59.50356866261628,133.0,0.9947600000000001,3.22,0.37,9.569379432242682,6
4323,8.4,0.27,0.3,2.2,0.037000000000000005,44.50356866261628,129.0,0.99085,2.89,0.3,10.23604609890938,6
4324,5.9,0.2,0.28,1.0,0.043,53.50356866261628,100.0,0.9903299999999999,3.4,0.41,10.169379432242682,6
4344,6.7,0.27,0.69,1.2,0.17600000000000002,44.50356866261628,106.0,0.9928799999999999,2.96,0.43,7.969379432242681,6
4346,6.7,0.27,0.69,1.2,0.17600000000000002,44.50356866261628,106.0,0.9928799999999999,2.96,0.43,7.969379432242681,6
4352,7.3,0.28,0.35,1.6,0.054000000000000006,39.50356866261628,148.0,0.9917799999999999,3.18,0.47,9.46937943224268,5
4353,7.4,0.16,0.3,1.4,0.064,42.50356866261628,166.0,0.99136,3.11,0.42,10.202712765575983,6
4360,7.3,0.28,0.35,1.6,0.054000000000000006,39.50356866261628,148.0,0.9917799999999999,3.18,0.47,9.46937943224268,5
4365,6.3,0.19,0.33,10.1,0.063,71.50356866261629,133.0,0.99561,2.86,0.41,7.869379432242681,5
4368,6.5,0.3,0.28,11.45,0.040999999999999995,37.50356866261628,109.0,0.99418,2.98,0.3,9.669379432242682,6
4388,6.7,0.26,0.29,7.1,0.036000000000000004,36.50356866261628,100.0,0.99534,3.08,0.36,8.069379432242682,6
4394,6.3,0.2,0.26,12.7,0.046,68.50356866261629,143.0,0.99526,3.26,0.35,9.569379432242682,6
4403,5.2,0.22,0.46,6.2,0.066,49.50356866261628,187.0,0.9936200000000001,3.19,0.42,8.502712765576012,5
4407,6.3,0.19,0.32,2.8,0.046,26.50356866261628,80.0,0.9904299999999999,2.92,0.47,9.819379432242682,6
4410,5.7,0.24,0.47,6.3,0.069,43.50356866261628,182.0,0.9939100000000001,3.11,0.46,8.502712765576012,5
4416,5.7,0.24,0.47,6.3,0.069,43.50356866261628,182.0,0.9939100000000001,3.11,0.46,8.519379432242681,5
4417,6.2,0.22,0.28,2.2,0.04,32.50356866261628,125.0,0.9917,3.19,0.48,9.269379432242681,6
4422,6.2,0.22,0.28,2.2,0.04,32.50356866261628,125.0,0.9917,3.19,0.48,9.269379432242681,6
4423,6.2,0.22,0.28,2.2,0.04,32.50356866261628,125.0,0.9917,3.19,0.48,9.269379432242681,6
4467,6.3,0.25,0.27,6.6,0.054000000000000006,48.50356866261628,158.0,0.9937799999999999,3.2,0.48,9.069379432242682,5
4486,6.4,0.15,0.25,7.8,0.05,21.50356866261628,68.0,0.9939399999999999,3.16,0.4,8.669379432242682,6
4490,5.8,0.3,0.33,3.5,0.033,33.50356866261628,116.0,0.9905700000000001,3.2,0.44,10.46937943224268,6
4494,7.5,0.24,0.29,1.1,0.046,42.50356866261628,84.0,0.9902,3.04,0.39,10.21937943224268,6
4496,7.5,0.24,0.29,1.1,0.046,42.50356866261628,84.0,0.9902,3.04,0.39,10.21937943224268,6
4497,6.3,0.29,0.3,8.1,0.212,68.50356866261629,150.0,0.9958,3.1,0.4,8.069379432242682,5
4508,5.8,0.26,0.3,2.6,0.034,83.50356866261629,129.0,0.9902,3.2,0.38,10.269379432242681,4
4518,9.0,0.2,0.33,3.5,0.049,18.50356866261628,40.0,0.9944,3.14,0.36,8.569379432242682,6
4522,9.0,0.2,0.33,3.5,0.049,18.50356866261628,40.0,0.9944,3.14,0.36,8.569379432242682,6
4524,6.6,0.16,0.25,9.8,0.049,68.00356866261629,137.0,0.995,3.16,0.38,8.769379432242681,6
4529,7.3,0.26,0.53,12.7,0.047,69.00356866261629,164.5,0.9984,3.06,0.45,7.869379432242681,6
4530,7.3,0.28,0.54,12.9,0.049,70.50356866261629,162.5,0.9984,3.06,0.45,7.869379432242681,6
4531,7.3,0.28,0.54,12.9,0.049,70.50356866261629,162.5,0.9984,3.06,0.45,7.869379432242681,6
4535,7.3,0.26,0.53,12.7,0.047,69.00356866261629,156.0,0.9984,3.06,0.45,7.869379432242681,6
4536,7.3,0.28,0.54,12.9,0.049,70.50356866261629,152.0,0.9984,3.06,0.45,7.869379432242681,6
4538,7.1,0.09,0.3,6.2,0.032,32.50356866261628,134.0,0.993,2.99,0.39,9.669379432242682,6
4539,8.3,0.14,0.36,8.8,0.026000000000000002,21.50356866261628,60.0,0.9956,3.13,0.35,9.819379432242682,5
4547,5.9,0.29,0.32,1.4,0.022000000000000002,25.50356866261628,47.0,0.9899,3.35,0.35,10.269379432242681,6
4550,6.8,0.23,0.33,1.9,0.047,28.50356866261628,101.0,0.9914,3.1,0.46,9.869379432242681,6
4551,7.0,0.23,0.32,1.8,0.048,33.50356866261628,113.0,0.9915,3.11,0.47,9.869379432242681,6
4562,5.6,0.18,0.3,10.2,0.027999999999999997,36.50356866261628,131.0,0.9954,3.49,0.42,9.569379432242682,7
4563,5.6,0.26,0.27,10.6,0.03,35.50356866261628,119.0,0.9947,3.4,0.34,9.46937943224268,7
4564,7.0,0.23,0.35,1.4,0.036000000000000004,39.50356866261628,113.0,0.9912,3.16,0.48,9.569379432242682,7
4576,5.9,0.3,0.29,1.1,0.036000000000000004,31.50356866261628,56.0,0.9904,3.19,0.38,10.069379432242682,5
4581,6.0,0.27,0.26,1.3,0.038,40.50356866261628,138.0,0.99125,3.46,0.43,9.869379432242681,6
4599,6.5,0.16,0.33,1.0,0.027000000000000003,31.50356866261628,75.0,0.9908,3.3,0.39,10.169379432242682,7
4600,8.3,0.22,0.34,1.1,0.043,28.50356866261628,116.0,0.9927,3.0,0.47,8.96937943224268,6
4602,6.4,0.17,0.34,13.4,0.044000000000000004,53.50356866261628,139.0,0.9975200000000001,3.06,0.43,7.869379432242681,6
4607,6.6,0.28,0.3,12.9,0.033,39.50356866261628,177.0,0.99479,3.12,0.39,9.96937943224268,6
4629,5.6,0.24,0.34,2.0,0.040999999999999995,22.50356866261628,73.0,0.9898100000000001,3.04,0.45,10.369379432242681,7
4647,5.8,0.26,0.29,1.0,0.042,43.50356866261628,101.0,0.99044,3.36,0.48,10.169379432242682,7
4659,6.6,0.25,0.25,1.3,0.04,36.50356866261628,85.0,0.9898399999999999,2.87,0.48,9.96937943224268,6
4661,8.0,0.23,0.41,1.1,0.048,43.50356866261628,150.0,0.9916799999999999,3.09,0.47,9.96937943224268,5
4684,6.0,0.24,0.34,1.0,0.036000000000000004,60.50356866261628,184.0,0.99097,3.44,0.44,10.21937943224268,6
4687,6.7,0.16,0.32,12.5,0.035,26.50356866261628,156.0,0.99666,2.88,0.36,7.7693794322426815,6
4688,6.7,0.16,0.32,12.5,0.035,26.50356866261628,156.0,0.99666,2.88,0.36,7.7693794322426815,6
4689,6.7,0.16,0.32,12.5,0.035,26.50356866261628,156.0,0.99666,2.88,0.36,7.7693794322426815,6
4690,6.7,0.16,0.32,12.5,0.035,26.50356866261628,156.0,0.99666,2.88,0.36,7.7693794322426815,6
4693,6.7,0.16,0.32,12.5,0.035,26.50356866261628,156.0,0.99666,2.88,0.36,7.7693794322426815,6
4698,7.0,0.27,0.74,1.3,0.17300000000000001,42.50356866261628,121.0,0.99334,3.04,0.46,7.969379432242681,6
4703,5.9,0.12,0.28,1.4,0.037000000000000005,44.50356866261628,83.0,0.99074,3.33,0.42,9.669379432242682,7
4706,6.1,0.22,0.4,1.85,0.031,33.50356866261628,111.0,0.98966,3.03,0.3,10.569379432242682,7
4713,6.4,0.28,0.28,3.0,0.04,27.50356866261628,98.0,0.99216,3.25,0.47,9.869379432242681,6
4714,6.1,0.22,0.4,1.85,0.031,33.50356866261628,111.0,0.98966,3.03,0.3,10.569379432242682,7
4715,6.7,0.15,0.32,7.9,0.034,25.50356866261628,81.0,0.9951200000000001,3.29,0.31,8.769379432242681,6
4717,4.8,0.225,0.38,1.2,0.07400000000000001,55.50356866261628,130.0,0.9913200000000001,3.31,0.4,9.069379432242682,6
4719,6.7,0.15,0.32,7.9,0.034,25.50356866261628,81.0,0.9951200000000001,3.29,0.31,8.769379432242681,6
4728,7.2,0.21,0.31,10.5,0.035,44.50356866261628,122.0,0.9947799999999999,3.12,0.4,9.369379432242681,6
4734,5.5,0.16,0.31,1.2,0.026000000000000002,39.50356866261628,68.0,0.9898,3.33,0.44,10.402712765575982,6
4739,5.5,0.16,0.31,1.2,0.026000000000000002,39.50356866261628,68.0,0.9898,3.33,0.44,10.419379432242682,6
4741,6.1,0.27,0.31,3.9,0.034,50.50356866261628,137.0,0.99218,3.24,0.46,9.669379432242682,6
4742,6.0,0.27,0.32,3.6,0.035,44.50356866261628,133.0,0.99215,3.23,0.46,9.569379432242682,6
4743,6.0,0.14,0.37,1.2,0.032,71.50356866261629,148.0,0.99185,3.32,0.44,9.96937943224268,5
4746,6.3,0.23,0.5,10.4,0.043,69.50356866261629,132.0,0.9954200000000001,2.86,0.46,7.869379432242681,6
4750,6.0,0.14,0.37,1.2,0.032,71.50356866261629,148.0,0.99185,3.32,0.44,9.96937943224268,5
4759,6.6,0.17,0.26,7.4,0.052000000000000005,53.50356866261628,128.0,0.9938799999999999,3.16,0.37,8.769379432242681,6
4760,6.6,0.17,0.26,7.4,0.052000000000000005,53.50356866261628,128.0,0.9938799999999999,3.16,0.37,8.769379432242681,6
4761,6.2,0.15,0.27,11.0,0.035,54.50356866261628,116.0,0.9960200000000001,3.12,0.38,7.869379432242681,6
4764,5.9,0.26,0.29,5.4,0.046,42.50356866261628,116.0,0.99224,3.24,0.41,10.169379432242682,6
4767,6.6,0.19,0.25,1.2,0.052000000000000005,42.50356866261628,181.0,0.9935200000000001,3.3,0.42,8.169379432242682,7
4774,7.1,0.24,0.34,1.2,0.045,14.503568662616283,132.0,0.9913200000000001,3.16,0.46,9.96937943224268,4
4775,5.0,0.27,0.4,1.2,0.076,50.50356866261628,124.0,0.9920399999999999,3.32,0.47,8.869379432242681,6
4776,5.8,0.27,0.4,1.2,0.076,55.50356866261628,130.0,0.99185,3.13,0.45,9.069379432242682,6
4785,6.9,0.25,0.29,2.4,0.038,36.50356866261628,76.0,0.9908799999999999,3.01,0.36,10.46937943224268,7
4790,6.2,0.3,0.42,2.2,0.036000000000000004,36.50356866261628,128.0,0.9901,3.13,0.38,10.369379432242681,6
4800,6.0,0.2,0.33,1.1,0.039,53.50356866261628,126.0,0.99051,3.31,0.45,10.369379432242681,7
4805,5.1,0.26,0.34,6.4,0.034,34.50356866261628,99.0,0.99449,3.23,0.41,7.969379432242681,6
4812,5.1,0.26,0.33,1.1,0.027000000000000003,54.50356866261628,113.0,0.98946,3.35,0.43,10.169379432242682,7
4821,7.0,0.24,0.47,1.3,0.043,26.50356866261628,131.0,0.9917600000000001,3.19,0.45,9.769379432242681,6
4822,6.8,0.23,0.48,1.5,0.036000000000000004,43.50356866261628,165.0,0.9916200000000001,3.18,0.45,10.069379432242682,6
4824,6.4,0.23,0.35,10.3,0.042,62.50356866261628,140.0,0.9967,3.23,0.47,7.969379432242681,5
4828,6.4,0.23,0.35,10.3,0.042,62.50356866261628,140.0,0.9967,3.23,0.47,7.969379432242681,5
4830,5.8,0.29,0.27,1.6,0.062,25.50356866261628,140.0,0.9913799999999999,3.23,0.35,9.869379432242681,6
4842,6.2,0.28,0.57,1.0,0.043,58.50356866261628,92.0,0.9900399999999999,3.17,0.36,10.269379432242681,6
4862,5.9,0.22,0.3,1.3,0.052000000000000005,50.50356866261628,86.0,0.99069,3.31,0.47,10.319379432242682,6
4875,7.4,0.22,0.26,1.2,0.035,26.50356866261628,97.0,0.99245,3.12,0.41,8.46937943224268,6
4891,5.7,0.21,0.32,0.9,0.038,46.50356866261628,121.0,0.99074,3.24,0.46,9.369379432242681,6
4897,6.0,0.21,0.38,0.8,0.02,30.50356866261628,98.0,0.98941,3.26,0.32,10.569379432242682,6
